Kod stacji,Nazwa stacji2,Rzeka/akwen,Status1,Stan aktualny,Czas pomiaru,Trend,Δ 1h,Δ 3h,Δ 6h,Δ 12h,Δ 06:00-06:00 UTC,Stan ostrzegawczy,Stan alarmowy,Zlewnia,Województwo,Powiat,Od/do progu ostrzegawczego,Od/do progu alarmowego,Od/do absolutnego minimum,Prognoza synoptyczna,Prognoza z modelu HD,Zjawiska lodowe,lat,lon
153220010,Piątnica-Łomża,Narew (26),,73 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,1 cm,1 cm,0 cm,410 cm,460 cm,Narew od Biebrzy do Pisy,podlaskie,łomżyński,-337 cm,-387 cm,9 cm,-,73 cm (wt, 2024-10-08 06:00 UTC)76 cm (śr, 2024-10-09 06:00 UTC)77 cm (cz, 2024-10-10 06:00 UTC),-,53.1933,22.0933
154190160,Pierzchały,Pasłęka (56),,256 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-1 cm,3 cm,570 cm,630 cm,Pasłęka,warmińsko-mazurskie,braniewski,-314 cm,-374 cm,93 cm,-,256 cm (wt, 2024-10-08 06:00 UTC)256 cm (śr, 2024-10-09 06:00 UTC)255 cm (cz, 2024-10-10 06:00 UTC),-,54.3008,19.8489
151140020,Pleśno,Lubsza (1748),,87 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,-1 cm,160 cm,200 cm,Nysa Łużycka,lubuskie,krośnieński,-73 cm,-113 cm,49 cm,-,-,-,51.9156,14.7544
152230040,Ploski,Narew (26),,207 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,1 cm,2 cm,5 cm,330 cm,370 cm,Narew do Biebrzy,podlaskie,bielski,-123 cm,-163 cm,47 cm,-,206 cm (wt, 2024-10-08 06:00 UTC)205 cm (śr, 2024-10-09 06:00 UTC)205 cm (cz, 2024-10-10 06:00 UTC),-,52.9022,23.2322
151180160,Poddębice,Ner (1832),,116 cm,pn, 2024-10-07 20:10 UTC,,0 cm,-1 cm,-2 cm,-1 cm,0 cm,240 cm,290 cm,Ner,łódzkie,poddębicki,-124 cm,-174 cm,41 cm,-,-,-,51.8917,18.9494
152210150,Popowo,Bug (26714),,213 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-2 cm,-1 cm,0 cm,330 cm,370 cm,Bug od Liwca do zb. Dębe,mazowieckie,wyszkowski,-117 cm,-157 cm,13 cm,-,214 cm (wt, 2024-10-08 06:00 UTC)215 cm (śr, 2024-10-09 06:00 UTC)217 cm (cz, 2024-10-10 06:00 UTC),-,52.5281,21.1756
154230010,Poszeszupie,Szeszupa (68),,125 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,0 cm,0 cm,0 cm,-,-,Szeszupa,podlaskie,suwalski,-,-,7 cm,-,-,-,54.3444,23.0208
153190030,Prabuty,Jez. Dzierzgoń (liwa) (522),,225 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,0 cm,-1 cm,-1 cm,-,-,Nogat,pomorskie,kwidzyński,-,-,25 cm,-,-,-,53.7792,19.1997
154210020,Prosna,Guber (5848),,101 cm,pn, 2024-10-07 20:10 UTC,,0 cm,-1 cm,-1 cm,-4 cm,0 cm,300 cm,330 cm,Guber,warmińsko-mazurskie,kętrzyński,-199 cm,-229 cm,11 cm,-,-,-,54.2336,21.0867
153220080,Prostki,Ełk (2628),,95 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,-1 cm,190 cm,220 cm,Ełk,warmińsko-mazurskie,ełcki,-95 cm,-125 cm,35 cm,-,96 cm (wt, 2024-10-08 06:00 UTC)94 cm (śr, 2024-10-09 06:00 UTC)92 cm (cz, 2024-10-10 06:00 UTC),-,53.7006,22.4392
154180260,Pruszcz Gdański_kanał,Kanał Raduński (48696),,184 cm,pn, 2024-10-07 20:10 UTC,,0 cm,0 cm,0 cm,-1 cm,-34 cm,-,-,Martwa Wisła,pomorskie,gdański,-,-,60 cm,-,-,-,54.2533,18.63
152170040,Pruśce,Wełna (186),,98 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Wełna,wielkopolskie,obornicki,-,-,44 cm,-,-,-,52.7731,17.0983
153220140,Przechody,Ełk (2628),,201 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,0 cm,-1 cm,330 cm,360 cm,Ełk,podlaskie,grajewski,-129 cm,-159 cm,40 cm,-,202 cm (wt, 2024-10-08 06:00 UTC)202 cm (śr, 2024-10-09 06:00 UTC)201 cm (cz, 2024-10-10 06:00 UTC),-,53.555,22.5864
150190120,Przeczyce,Przemsza (212),,59 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,100 cm,150 cm,Przemsza,śląskie,będziński,-41 cm,-91 cm,12 cm,-,-,-,50.4272,19.1778
149220190,Przemyśl,San (22),,103 cm,pn, 2024-10-07 20:10 UTC,,0 cm,-2 cm,-3 cm,-6 cm,11 cm,380 cm,570 cm,San od Osławy do Wiaru,podkarpackie,Przemyśl,-277 cm,-467 cm,36 cm,-,101 cm (wt, 2024-10-08 06:00 UTC)95 cm (śr, 2024-10-09 06:00 UTC)90 cm (cz, 2024-10-10 06:00 UTC),-,49.7847,22.7672
154210060,Przystań,Jez. Mamry (Węgorapa) (582),,114 cm,pn, 2024-10-07 20:10 UTC,,-1 cm,0 cm,-1 cm,-1 cm,0 cm,160 cm,180 cm,Węgorapa,warmińsko-mazurskie,węgorzewski,-46 cm,-66 cm,31 cm,-,-,-,54.1908,21.6503
153210170,Ptaki,Pisa (264),,60 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,210 cm,240 cm,Pisa,podlaskie,kolneński,-150 cm,-180 cm,19 cm,-,-,-,53.3931,21.7922
149210150,Puławy,Wisłok (226),,99 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,-2 cm,250 cm,300 cm,Wisłok,podkarpackie,krośnieński,-151 cm,-201 cm,8 cm,-,-,-,49.49,21.9067
151210190,Puławy-Azoty,Wisła (2),,129 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,2 cm,3 cm,7 cm,450 cm,550 cm,Wisła od Sanu do Wieprza,lubelskie,puławski,-321 cm,-421 cm,56 cm,135 cm (wt, 2024-10-08 06:00 UTC)145 cm (śr, 2024-10-09 06:00 UTC)140 cm (cz, 2024-10-10 06:00 UTC),136 cm (wt, 2024-10-08 06:00 UTC)144 cm (śr, 2024-10-09 06:00 UTC)143 cm (cz, 2024-10-10 06:00 UTC),-,51.4453,21.9456
150210130,Pustków,Wisłoka (218),,99 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,2 cm,5 cm,4 cm,520 cm,720 cm,Wisłoka,podkarpackie,dębicki,-421 cm,-621 cm,12 cm,-,99 cm (wt, 2024-10-08 06:00 UTC)95 cm (śr, 2024-10-09 06:00 UTC)92 cm (cz, 2024-10-10 06:00 UTC),-,50.1433,21.465
150180170,Pyskowice,Drama (1166),,141 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,1 cm,1 cm,-1 cm,-,-,Kłodnica,śląskie,gliwicki,-,-,13 cm,-,-,-,50.3864,18.5889
149190340,Rabka 2,Raba (2138),,73 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,0 cm,0 cm,-1 cm,140 cm,180 cm,Raba,małopolskie,nowotarski,-67 cm,-107 cm,5 cm,-,-,-,49.6136,19.9489
153220240,Raczki,Netta (2622),,63 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Netta,podlaskie,suwalski,-,-,41 cm,-,-,-,53.9908,22.7861
150190080,Radocha,Przemsza (212),,43 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,0 cm,-1 cm,90 cm,130 cm,Przemsza,śląskie,Sosnowiec,-47 cm,-87 cm,16 cm,-,45 cm (wt, 2024-10-08 06:00 UTC)44 cm (śr, 2024-10-09 06:00 UTC)44 cm (cz, 2024-10-10 06:00 UTC),-,50.2608,19.1403
150210210,Radomyśl,San (22),,221 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,2 cm,6 cm,11 cm,460 cm,620 cm,San od Tanwi do ujścia,podkarpackie,stalowowolski,-239 cm,-399 cm,45 cm,-,224 cm (wt, 2024-10-08 06:00 UTC)227 cm (śr, 2024-10-09 06:00 UTC)219 cm (cz, 2024-10-10 06:00 UTC),-,50.6736,21.9308
149190050,Rajcza,Soła (2132),,186 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-2 cm,-2 cm,290 cm,370 cm,Soła,śląskie,żywiecki,-104 cm,-184 cm,76 cm,-,-,-,49.5139,19.1164
153220200,Rajgród,Lega (2626),,66 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-1 cm,0 cm,140 cm,160 cm,Lega,podlaskie,grajewski,-74 cm,-94 cm,18 cm,-,-,-,53.7306,22.7017
150210010,Raków,Czarna (2178),,113 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,0 cm,0 cm,-1 cm,220 cm,260 cm,Czarna,świętokrzyskie,kielecki,-107 cm,-147 cm,13 cm,-,-,-,50.6761,21.0286
151210060,Rogożek,Radomka (252),,120 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,3 cm,330 cm,380 cm,Radomka,mazowieckie,kozienicki,-210 cm,-260 cm,16 cm,-,-,-,51.6356,21.3586
151180170,Rogóźno,Widawka (182),,155 cm,pn, 2024-10-07 20:10 UTC,,-1 cm,-1 cm,-1 cm,-2 cm,2 cm,240 cm,290 cm,Widawka,łódzkie,łaski,-85 cm,-135 cm,43 cm,-,155 cm (wt, 2024-10-08 06:00 UTC)155 cm (śr, 2024-10-09 06:00 UTC)154 cm (cz, 2024-10-10 06:00 UTC),-,51.4356,18.9742
149210010,Ropa,Ropa (2182),,172 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,280 cm,370 cm,Wisłoka,małopolskie,gorlicki,-108 cm,-198 cm,31 cm,-,-,-,49.5858,21.0464
151230020,Rossosz,Muława (26714484),,84 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Zielawa,lubelskie,bialski,-,-,2 cm,-,-,-,51.8578,23.1319
150220020,Ruda Jastkowska,Bukowa (2294),,33 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,0 cm,1 cm,1 cm,160 cm,240 cm,San od Tanwi do ujścia,podkarpackie,stalowowolski,-127 cm,-207 cm,8 cm,-,-,-,50.5975,22.1397
152160120,Ryczywół,Flinta (1868),,82 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,1 cm,-,-,-,Wełna,wielkopolskie,obornicki,-,-,23 cm,-,-,-,52.8158,16.8394
150210040,Rzepin,Świślina (2348),,105 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,-1 cm,400 cm,420 cm,Kamienna,świętokrzyskie,starachowicki,-295 cm,-315 cm,9 cm,-,-,-,50.9728,21.0919
150220010,Rzeszów,Wisłok (226),,46 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-5 cm,-9 cm,-6 cm,300 cm,420 cm,Wisłok,podkarpackie,Rzeszów,-254 cm,-374 cm,27 cm,-,50 cm (wt, 2024-10-08 06:00 UTC)49 cm (śr, 2024-10-09 06:00 UTC)48 cm (cz, 2024-10-10 06:00 UTC),-,50.0397,22.0156
150220070,Rzuchów,San (22),,237 cm,pn, 2024-10-07 19:20 UTC,,-,-,-,5 cm,10 cm,570 cm,750 cm,San od Wisłoka do Tanwi,podkarpackie,leżajski,-333 cm,-513 cm,83 cm,-,234 cm (wt, 2024-10-08 06:00 UTC)225 cm (śr, 2024-10-09 06:00 UTC)220 cm (cz, 2024-10-10 06:00 UTC),-,50.2469,22.5019
150220040,Sarzyna,Trzebośnica (2274),,133 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-,-1 cm,2 cm,260 cm,320 cm,San od Wisłoka do Tanwi,podkarpackie,leżajski,-127 cm,-187 cm,33 cm,-,-,-,50.3272,22.3475
152140110,Sądów,Pliszka (176),,67 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-4 cm,-4 cm,0 cm,-,-,Odra od Bobru do Warty,lubuskie,słubicki,-,-,18 cm,-,-,-,52.2194,14.8475
154210010,Sępopol,Łyna (584),,115 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-1 cm,-1 cm,420 cm,450 cm,Łyna,warmińsko-mazurskie,bartoszycki,-305 cm,-335 cm,108 cm,-,-,-,54.2661,21.0058
152230120,Siemianówka,Narew (26),,139 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,0 cm,-,-,Narew do Biebrzy,podlaskie,hajnowski,-,-,56 cm,-,-,-,52.9403,23.7572
151180080,Sieradz,Warta (18),,177 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,1 cm,1 cm,0 cm,390 cm,440 cm,Warta od Widawki do Prosny,łódzkie,sieradzki,-213 cm,-263 cm,35 cm,176 cm (wt, 2024-10-08 06:00 UTC)177 cm (śr, 2024-10-09 06:00 UTC)178 cm (cz, 2024-10-10 06:00 UTC),177 cm (wt, 2024-10-08 06:00 UTC)177 cm (śr, 2024-10-09 06:00 UTC)177 cm (cz, 2024-10-10 06:00 UTC),-,51.5994,18.7425
152190110,Sierpc,Sierpienica (27564),,22 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-1 cm,-,-,Skrwa,mazowieckie,sierpecki,-,-,12 cm,-,-,-,52.8569,19.6708
154170030,Skarszów Dolny,Skotawa (4726),,206 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,0 cm,-,-,Słupia,pomorskie,słupski,-,-,9 cm,-,-,-,54.365,17.1186
149180100,Skoczów,Wisła (2),,147 cm,pn, 2024-10-07 20:10 UTC,,0 cm,0 cm,0 cm,-1 cm,-1 cm,210 cm,260 cm,Wisła do Przemszy (Mała Wisła),śląskie,cieszyński,-63 cm,-113 cm,66 cm,-,-,-,49.8033,18.7917
151200110,Słowików,Radomka (252),,28 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,1 cm,1 cm,19 cm,-,-,Radomka,mazowieckie,radomski,-,-,26 cm,-,-,-,51.4572,20.8881
154170010,Słupsk,Słupia (472),,94 cm,pn, 2024-10-07 20:20 UTC,,-,2 cm,2 cm,-2 cm,1 cm,220 cm,260 cm,Słupia,pomorskie,Słupsk,-126 cm,-166 cm,76 cm,-,-,-,54.47,17.0314
154170120,Soszyca,Słupia (472),,26 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,4 cm,-1 cm,-1 cm,120 cm,140 cm,Słupia,pomorskie,bytowski,-94 cm,-114 cm,22 cm,-,-,-,54.25,17.5797
153210050,Spychowo,Krutynia (264326),,46 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-1 cm,-,-,Pisa,warmińsko-mazurskie,szczycieński,-,-,21 cm,-,-,-,53.6083,21.3489
150180100,Staniszcze Wielkie,Mała Panew (118),,65 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,0 cm,-1 cm,0 cm,230 cm,300 cm,Mała Panew,opolskie,strzelecki,-165 cm,-235 cm,34 cm,-,66 cm (wt, 2024-10-08 06:00 UTC)66 cm (śr, 2024-10-09 06:00 UTC)66 cm (cz, 2024-10-10 06:00 UTC),-,50.6633,18.3425
154179991,Stężyca,Radunia (4868),,88 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,0 cm,-,-,Martwa Wisła,pomorskie,kartuski,-,-,1 cm,-,-,-,54.2067,17.9544
153220130,Strękowa Góra,Narew (26),,134 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,2 cm,4 cm,3 cm,420 cm,440 cm,Narew do Biebrzy,podlaskie,białostocki,-286 cm,-306 cm,49 cm,-,138 cm (wt, 2024-10-08 06:00 UTC)138 cm (śr, 2024-10-09 06:00 UTC)139 cm (cz, 2024-10-10 06:00 UTC),-,53.2197,22.5386
149190310,Stróża,Raba (2138),,42 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,-4 cm,220 cm,290 cm,Raba,małopolskie,myślenicki,-178 cm,-248 cm,23 cm,-,-,-,49.7969,19.9247
150240010,Strzyżów,Bug (26714),,285 cm,pn, 2024-10-07 20:20 UTC,,-,2 cm,4 cm,9 cm,12 cm,650 cm,800 cm,Bug od Huczwy do Krzny,lubelskie,hrubieszowski,-365 cm,-515 cm,111 cm,-,291 cm (wt, 2024-10-08 06:00 UTC)304 cm (śr, 2024-10-09 06:00 UTC)318 cm (cz, 2024-10-10 06:00 UTC),-,50.8394,24.0358
149190210,Sucha Beskidzka,Skawa (2134),,101 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-2 cm,0 cm,215 cm,285 cm,Skawa,małopolskie,suski,-114 cm,-184 cm,30 cm,-,-,-,49.7394,19.6086
151190100,Sulejów-Kopalnia,Pilica (254),,150 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,1 cm,2 cm,230 cm,260 cm,Pilica,łódzkie,piotrkowski,-80 cm,-110 cm,45 cm,-,150 cm (wt, 2024-10-08 06:00 UTC)152 cm (śr, 2024-10-09 06:00 UTC)152 cm (cz, 2024-10-10 06:00 UTC),-,51.3436,19.8861
152220080,Suraż,Narew (26),,120 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,1 cm,2 cm,2 cm,320 cm,340 cm,Narew do Biebrzy,podlaskie,białostocki,-200 cm,-220 cm,46 cm,-,122 cm (wt, 2024-10-08 06:00 UTC)122 cm (śr, 2024-10-09 06:00 UTC)121 cm (cz, 2024-10-10 06:00 UTC),-,52.9489,22.955
153170060,Swornegacie,Brda (292),,226 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Brda,pomorskie,chojnicki,-,-,29 cm,-,-,-,53.8597,17.4983
150190070,Szabelnia,Brynica (2126),,-,-,-,-,-,-,-,-1 cm,70 cm,100 cm,Przemsza,śląskie,Sosnowiec,-,-,-,-,29 cm (wt, 2024-10-08 06:00 UTC)28 cm (śr, 2024-10-09 06:00 UTC)28 cm (cz, 2024-10-10 06:00 UTC),-,50.2594,19.1367
152160080,Szamotuły,Sama (1872),,54 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Warta od Wełny do Noteci,wielkopolskie,szamotulski,-,-,32 cm,-,-,-,52.6122,16.5814
149220020,Szczawne,Osława (222),,55 cm,pn, 2024-10-07 20:20 UTC,,-,-2 cm,-1 cm,3 cm,-5 cm,140 cm,190 cm,Osława,podkarpackie,sanocki,-85 cm,-135 cm,18 cm,-,-,-,49.4036,22.1503
153210140,Szkwa,Szkwa (26518),,359 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,1 cm,460 cm,500 cm,Narew od Pisy do zb. Dębe,mazowieckie,ostrołęcki,-101 cm,-141 cm,32 cm,-,-,-,53.1803,21.6858
153230070,Sztabin,Biebrza (262),,98 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,2 cm,270 cm,290 cm,Biebrza,podlaskie,augustowski,-172 cm,-192 cm,4 cm,-,-,-,53.6719,23.1164
153200090,Szypry,Jez. Wadąg (Wadąg) (5844),,208 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Wadąg,warmińsko-mazurskie,olsztyński,-,-,9 cm,-,-,-,53.8356,20.5736
153190190,Tama Brodzka,Skarlanka (2876),,103 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,1 cm,-2 cm,-,-,Drwęca,kujawsko-pomorskie,brodnicki,-,-,27 cm,-,-,-,53.2817,19.4769
154180150,Tczew,Wisła (2),,266 cm,pn, 2024-10-07 19:50 UTC,,1 cm,1 cm,2 cm,0 cm,-30 cm,700 cm,820 cm,Wisła od Wierzycy do ujścia,pomorskie,tczewski,-434 cm,-554 cm,100 cm,-,268 cm (wt, 2024-10-08 06:00 UTC)288 cm (śr, 2024-10-09 06:00 UTC)280 cm (cz, 2024-10-10 06:00 UTC),-,54.0872,18.8056
149220100,Terka,Solinka (22134),,89 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-2 cm,-2 cm,-7 cm,200 cm,260 cm,San do Osławy,podkarpackie,leski,-111 cm,-171 cm,21 cm,-,-,-,49.2997,22.4292
150200040,Tokarnia,Czarna Nida (2164),,106 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,3 cm,1 cm,-3 cm,240 cm,300 cm,Czarna Nida,świętokrzyskie,kielecki,-134 cm,-194 cm,18 cm,-,-,-,50.7742,20.4531
149210060,Topoliny,Ropa (2182),,55 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-2 cm,-5 cm,220 cm,380 cm,Wisłoka,podkarpackie,jasielski,-165 cm,-325 cm,34 cm,-,55 cm (wt, 2024-10-08 06:00 UTC)54 cm (śr, 2024-10-09 06:00 UTC)53 cm (cz, 2024-10-10 06:00 UTC),-,49.7247,21.4433
153180090,Toruń,Wisła (2),,138 cm,pn, 2024-10-07 20:20 UTC,,-,-9 cm,-16 cm,-20 cm,26 cm,530 cm,650 cm,Wisła od Drwęcy do Brdy,kujawsko-pomorskie,Toruń,-392 cm,-512 cm,48 cm,-,136 cm (wt, 2024-10-08 06:00 UTC)125 cm (śr, 2024-10-09 06:00 UTC)127 cm (cz, 2024-10-10 06:00 UTC),-,53.0078,18.6075
150220080,Tryńcza,Wisłok (226),,194 cm,pn, 2024-10-07 20:20 UTC,,-,-2 cm,-3 cm,-8 cm,-11 cm,540 cm,720 cm,Wisłok,podkarpackie,przeworski,-346 cm,-526 cm,30 cm,-,193 cm (wt, 2024-10-08 06:00 UTC)188 cm (śr, 2024-10-09 06:00 UTC)186 cm (cz, 2024-10-10 06:00 UTC),-,50.1622,22.5472
154150010,Trzebiatów,Rega (42),,140 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-2 cm,350 cm,370 cm,Rega,zachodniopomorskie,gryficki,-210 cm,-230 cm,50 cm,-,138 cm (wt, 2024-10-08 06:00 UTC)135 cm (śr, 2024-10-09 06:00 UTC)132 cm (cz, 2024-10-10 06:00 UTC),-,54.0633,15.2608
149200150,Tylmanowa,Ochotnica (2141976),,124 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,-1 cm,-1 cm,200 cm,250 cm,Dunajec do Popradu,małopolskie,nowotarski,-76 cm,-126 cm,23 cm,-,-,-,49.5172,20.3869
149190040,Ujsoły,Woda Ujsolska (21322),,62 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-2 cm,-1 cm,270 cm,320 cm,Soła,śląskie,żywiecki,-208 cm,-258 cm,9 cm,-,-,-,49.4925,19.1172
149180110,Ustroń-Obłaziec,Wisła (2),,-,-,-,-,-,-,-,-1 cm,180 cm,230 cm,Wisła do Przemszy (Mała Wisła),śląskie,cieszyński,-,-,-,-,-,-,49.6806,18.8503
149210190,Uście Gorlickie,Ropa (2182),,156 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-2 cm,230 cm,280 cm,Wisłoka,małopolskie,gorlicki,-74 cm,-124 cm,26 cm,-,-,-,49.5197,21.1408
149210200,Uście Gorlickie-Zdynia,Zdynia (218218),,382 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-2 cm,-2 cm,550 cm,600 cm,Wisłoka,małopolskie,gorlicki,-168 cm,-218 cm,14 cm,-,-,-,49.5175,21.1436
153210120,Walery,Rozoga (2652),,152 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,300 cm,340 cm,Narew od Pisy do zb. Dębe,mazowieckie,ostrołęcki,-148 cm,-188 cm,29 cm,-,-,-,53.1472,21.6194
152210170,Warszawa-Bulwary,Wisła (2),,55 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,1 cm,3 cm,2 cm,600 cm,650 cm,Wisła od Wieprza do Narwi,mazowieckie,Warszawa,-545 cm,-595 cm,29 cm,56 cm (wt, 2024-10-08 06:00 UTC)61 cm (śr, 2024-10-09 06:00 UTC)70 cm (cz, 2024-10-10 06:00 UTC),55 cm (wt, 2024-10-08 06:00 UTC)61 cm (śr, 2024-10-09 06:00 UTC)73 cm (cz, 2024-10-10 06:00 UTC),-,52.2472,21.0208
152210040,Warszawa-Nadwilanówka,Wisła (2),,96 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,2 cm,4 cm,3 cm,750 cm,800 cm,Wisła od Wieprza do Narwi,mazowieckie,Warszawa,-654 cm,-704 cm,28 cm,-,96 cm (wt, 2024-10-08 06:00 UTC)103 cm (śr, 2024-10-09 06:00 UTC)118 cm (cz, 2024-10-10 06:00 UTC),-,52.1861,21.1081
154180050,Warszkowski Młyn,Piaśnica (4772),,28 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,-,-,Przymorze od Wieprzy do Martwej Wisły,pomorskie,pucki,-,-,12 cm,-,-,-,54.6917,18.1531
151210010,Wąchock,Kamienna (234),,26 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,1 cm,3 cm,140 cm,190 cm,Kamienna,świętokrzyskie,starachowicki,-114 cm,-164 cm,24 cm,-,25 cm (wt, 2024-10-08 06:00 UTC)25 cm (śr, 2024-10-09 06:00 UTC)25 cm (cz, 2024-10-10 06:00 UTC),-,51.0758,21.0189
151200060,Wąsosz-Stara Wieś,Czarna (2544),,156 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,0 cm,0 cm,-,-,Pilica,świętokrzyskie,konecki,-,-,9 cm,-,-,-,51.1331,20.4736
152170030,Wierzenica,Główna (18592),,105 cm,pn, 2024-10-07 20:20 UTC,,-,-1 cm,-1 cm,-1 cm,-1 cm,-,-,Warta od Prosny do Wełny,wielkopolskie,poznański,-,-,21 cm,-,-,-,52.4589,17.0714
153160110,Wiesiółka,Dobrzyca (188659948),,75 cm,pn, 2024-10-07 20:20 UTC,,-,1 cm,-1 cm,-1 cm,-1 cm,-,-,Piława,zachodniopomorskie,wałecki,-,-,34 cm,-,-,-,53.2717,16.6122
150160210,Wilkanów,Wilczka (1212),,80 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,-1 cm,-1 cm,-,140 cm,160 cm,Nysa Kłodzka,dolnośląskie,kłodzki,-60 cm,-80 cm,47 cm,-,-,-,50.2653,16.6622
149180140,Wisła,Wisła (2),,99 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,0 cm,150 cm,180 cm,Wisła do Przemszy (Mała Wisła),śląskie,cieszyński,-51 cm,-81 cm,9 cm,-,-,-,49.6319,18.9008
149180160,Wisła-Czarne,Wisła (2),,60 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-,100 cm,120 cm,Wisła do Przemszy (Mała Wisła),śląskie,cieszyński,-40 cm,-60 cm,6 cm,-,-,-,49.6189,18.9186
149180180,Wisła-Czarne (Biała Wisełka),Biała Wisełka (2111152),,57 cm,pn, 2024-10-07 20:20 UTC,,-,0 cm,0 cm,0 cm,-1 cm,90 cm,110 cm,Wisła do Przemszy (Mała Wisła),śląskie,cieszyński,-33 cm,-53 cm,7 cm,-,-,-,49.6181,18.9356
